3	0	-3	-128	1092	102	-85	1111	618	7	-481	-210	-9100	4410	
12082	12079	-15	-34	924	-24	12	1003	615	7	-481	-61460	-101150	-94290	
24161	12079	-3	-11	1045	-55	-36	1061	616	16	-474	1330	-63140	-30870	
36241	12080	35	-30	971	-25	-9	1090	619	16	-480	-11130	32200	6510	
48321	12080	39	-34	975	11	-10	1011	613	7	-474	-11620	11060	4060	
60397	12076	39	-15	983	0	-16	1048	621	6	-477	-560	-4130	910	
72480	12083	51	-3	1010	14	-33	1041	613	9	-478	-560	-5670	840	
84560	12080	55	-7	956	16	-13	1018	618	4	-478	-630	-6650	70	
96643	12083	8	-65	967	-22	19	1086	615	9	-480	-2170	-9240	2730	
108723	12080	12	-54	1022	-19	21	1082	609	6	-477	-9730	-12250	4340	
120807	12084	8	23	811	-6	-79	921	610	6	-484	-7350	-13090	5880	
132889	12082	-42	-50	1115	-9	-51	981	612	1	-477	-1120	-4620	2940	
144975	12086	39	-26	920	-4	-11	1008	609	4	-475	1260	1260	0	
157060	12085	27	-54	991	-27	9	1060	610	15	-484	1750	-910	1960	
169145	12085	12	-38	971	-10	-4	1023	609	10	-489	560	-1260	2380	
181227	12082	20	-42	1022	-18	-10	1060	604	12	-477	-70	-560	2800	
193305	12078	51	-3	998	3	-18	1085	612	3	-475	-4480	-7490	4270	
205385	12080	94	59	1034	26	-42	1026	619	7	-480	-6790	-5180	2380	
217467	12082	168	23	971	62	-80	1024	609	6	-483	-3920	-3920	-1470	
229551	12084	90	59	1022	11	-71	1143	615	10	-483	-6300	-3640	-3780	
241634	12083	4	16	1127	-7	-21	1192	609	10	-480	-3220	-20230	6160	
253714	12080	-38	20	1045	6	4	1182	603	9	-492	-4690	-28770	10920	
265795	12081	164	51	881	43	-65	1089	598	7	-489	-7910	-34930	11060	
277877	12082	43	-30	1049	10	-64	1077	591	-7	-499	-12950	-37380	7700	
289960	12083	47	59	874	14	-65	1033	592	4	-499	-23310	-36750	-2240	
302043	12083	129	31	936	73	-76	974	588	-3	-505	-20930	-31220	-3500	
314124	12081	39	78	1076	0	-56	1136	579	1	-496	-5600	-26950	-3290	
326207	12083	23	-54	1049	2	22	1137	568	-1	-508	2940	-28070	-1890	
338289	12082	109	-38	1100	31	20	1152	573	-3	-514	-6020	-27930	2870	
350368	12079	211	82	1248	96	-54	1217	567	-6	-516	-5460	-29330	-980	
362450	12082	144	148	1361	72	-172	1362	561	-6	-522	9870	-34020	-7840	
374531	12081	86	82	1381	55	-117	1321	552	-1	-514	36610	-40460	-10500	
386611	12080	82	-26	1026	49	-43	1198	550	-3	-519	70140	-50190	-9100	
398692	12081	86	-26	928	46	-10	1075	547	7	-523	75390	-49420	-6230	
410775	12083	121	-11	862	70	-25	921	535	19	-540	79730	-44310	-4620	
422859	12084	148	-3	870	94	-35	947	529	21	-525	83230	-36890	-10290	
434942	12083	179	-139	819	124	80	927	520	24	-540	65800	-20860	-12880	
447026	12084	183	-85	940	127	69	853	516	25	-535	59150	-11900	-14700	
459107	12081	133	-97	1065	99	33	1097	517	42	-540	61740	-10290	-16590	
471191	12084	125	-159	1178	99	101	1217	508	45	-537	65030	-13930	-17430	
483274	12083	125	-186	1143	87	131	1279	498	48	-537	48300	-34440	-18270	
495354	12080	133	-182	1041	94	141	1218	504	48	-544	31850	-43680	-18550	
507435	12081	140	-217	987	105	188	1075	498	48	-550	17570	-49280	-16870	
519518	12083	160	-210	1053	144	176	1073	481	48	-550	5250	-53200	-17430	
531603	12085	168	-182	1057	154	155	1141	472	46	-555	280	-55370	-15610	
543685	12082	250	-190	1057	165	139	1096	465	42	-558	1470	-56140	-13580	
555769	12084	261	-175	1057	226	140	1128	457	33	-562	7000	-53270	-11550	
567853	12084	257	-210	1076	212	180	1185	439	37	-567	11270	-51660	-6160	
579935	12082	199	-253	1092	179	213	1208	441	39	-582	9660	-62860	-1680	
592020	12085	273	-159	998	196	165	1060	420	28	-562	9030	-67690	-210	
