3	0	109	-22	905	-54	-3	1067	553	-313	-492	-280	-6090	6440	
12081	12078	191	-89	702	102	-16	906	556	-319	-493	-59430	-91770	-107240	
24160	12079	-77	-22	1069	19	-67	1120	555	-318	-502	1750	-62650	-38360	
36239	12079	-7	-38	1119	-12	-20	1032	553	-316	-495	-11690	20230	9590	
48319	12080	121	8	995	80	-31	924	556	-324	-484	-11620	16590	3220	
60400	12081	16	-15	1034	-8	-17	1060	553	-316	-490	-70	1400	-420	
72485	12085	35	-26	905	-37	-16	1010	558	-321	-483	-560	-7210	-700	
84567	12082	113	-19	850	58	-17	957	558	-318	-489	-280	-3710	-630	
96648	12081	-15	-26	1022	-39	-16	1093	549	-318	-487	0	-3430	-770	
108730	12082	-19	-38	987	-24	-17	1069	556	-322	-495	-420	-5670	-630	
120812	12082	94	-22	1002	67	-16	1072	553	-312	-492	-70	1400	-770	
132893	12081	0	-34	956	-25	-12	1077	558	-319	-496	-280	-1960	-770	
144976	12083	74	-26	878	59	-25	957	555	-321	-492	-70	630	-910	
157058	12082	4	-19	1018	-19	-12	1070	555	-318	-490	-210	-2380	-770	
169139	12081	82	-7	928	-16	-20	971	559	-313	-495	-350	-4130	-700	
181220	12081	16	-38	1006	-24	-14	1074	556	-319	-486	-140	350	-840	
193299	12079	78	-19	901	1	-14	1038	553	-322	-489	-280	-3010	-700	
205380	12081	8	-26	998	32	-20	994	547	-319	-490	-140	-70	-770	
217463	12083	35	-19	952	-24	-18	1010	552	-324	-490	-280	-3780	-840	
229544	12081	51	-22	917	11	-18	1023	546	-318	-498	-210	-1750	-770	
241629	12085	12	-22	1002	-17	-17	1067	550	-319	-495	-350	-3640	-770	
253708	12079	86	-26	1002	31	-19	994	550	-322	-484	-140	-980	-770	
265788	12080	39	-30	971	-3	-16	1045	555	-318	-490	-280	-2240	-770	
277871	12083	55	-15	932	26	-17	1005	559	-319	-495	-280	-2870	-770	
289951	12080	20	-22	995	-13	-17	1060	555	-321	-486	-280	-3010	-770	
302033	12082	74	-15	928	14	-18	1020	553	-319	-501	-210	-1890	-770	
314113	12080	35	-19	971	-9	-17	1051	553	-312	-493	-280	-1470	-700	
326193	12080	39	-22	936	21	-18	1009	555	-322	-483	-280	-3080	-840	
338274	12081	16	-26	975	-5	-17	1046	559	-327	-495	-210	-2380	-770	
350354	12080	62	-22	936	3	-17	1036	555	-318	-499	-210	-2310	-770	
362435	12081	31	-22	967	-7	-17	1050	556	-322	-493	-210	-1470	-770	
374518	12083	47	-19	979	14	-18	1019	553	-316	-480	-280	-2800	-770	
386603	12085	47	-19	967	2	-16	1037	549	-324	-487	-280	-2030	-770	
398685	12082	55	-19	948	1	-17	1040	553	-312	-490	-280	-2520	-770	
410769	12084	27	-22	967	-3	-15	1045	553	-316	-495	-210	-1610	-770	
422853	12084	39	-19	948	9	-17	1026	564	-321	-493	-280	-2450	-770	
434935	12082	31	-22	963	5	-17	1031	558	-321	-492	-210	-1890	-770	
447020	12085	35	-19	952	0	-18	1040	555	-312	-493	-210	-2450	-770	
459103	12083	35	-11	987	0	-17	1041	555	-316	-493	-210	-1750	-770	
471184	12081	55	-15	944	7	-18	1029	553	-318	-486	-280	-2240	-770	
483269	12085	27	-19	975	6	-19	1031	558	-322	-498	-210	-1960	-770	
495350	12081	51	-15	967	1	-18	1039	559	-322	-499	-210	-2380	-770	
507432	12082	35	-15	948	1	-17	1037	556	-316	-484	-280	-1750	-770	
519516	12084	31	-22	959	5	-17	1032	547	-313	-486	-210	-2170	-770	
531601	12085	31	-22	975	6	-15	1030	552	-318	-493	-210	-1960	-770	
543682	12081	43	-26	952	1	-15	1028	553	-321	-493	-280	-2240	-700	
555762	12080	39	-26	979	2	-15	1036	559	-322	-495	-280	-1890	-770	
567844	12082	35	-22	959	5	-16	1032	558	-315	-492	-210	-2170	-770	
579926	12082	43	-26	975	7	-16	1031	552	-322	-492	-280	-1960	-770	
592009	12083	47	-15	959	2	-17	1029	564	-316	-490	-350	-2170	-770	
604094	12085	39	-19	948	4	-19	1034	550	-318	-486	-210	-2030	-770	
616176	12082	39	-22	959	3	-21	1026	555	-316	-493	-210	-2100	-770	
628256	12080	35	-34	975	4	-19	1040	561	-318	-492	-210	-2100	-770	
640335	12079	-26	-54	1135	5	-17	1026	562	-315	-493	-280	-2170	-840	
652415	12080	70	-42	944	3	-16	1033	559	-306	-496	-280	-1960	-770	
664497	12082	43	-26	967	5	-15	1035	559	-316	-495	-280	-2100	-770	
676577	12080	43	-26	987	5	-15	1034	550	-322	-493	-280	-1960	-770	
688660	12083	31	-26	975	4	-16	1029	558	-321	-487	-280	-2030	-700	
700742	12082	31	-19	995	4	-19	1034	550	-319	-493	-280	-2100	-770	
712823	12081	27	-22	963	5	-19	1033	550	-318	-492	-210	-2100	-770	
724906	12083	23	-19	991	6	-18	1031	555	-319	-490	-210	-2030	-770	
736990	12084	23	-19	971	3	-17	1033	561	-316	-496	-210	-2100	-770	
