3	0	-116	-54	1349	25	-35	929	220	-531	-556	1680	-57050	-50330	
12082	12079	105	-69	663	-124	-22	1205	232	-532	-556	-73570	-115710	-109690	
24160	12078	137	8	831	-6	-19	999	228	-534	-556	1120	-75810	-33110	
36246	12086	55	16	889	-5	-12	1034	237	-532	-562	-10850	30520	5530	
48329	12083	20	-3	1014	-26	-28	1055	234	-535	-564	-10990	13300	1750	
60414	12085	12	-30	979	-16	-24	1062	231	-535	-553	-910	-5880	-3500	
72495	12081	35	-38	967	-4	-20	1024	240	-540	-558	-840	-7140	-3780	
84578	12083	47	-38	959	15	-6	1019	234	-528	-555	-700	-6300	-3850	
96662	12084	55	-38	936	20	-6	1010	231	-526	-555	-490	-1120	-2240	
108745	12083	47	-30	956	10	-6	1025	232	-532	-558	0	-140	-1050	
120829	12084	31	-26	959	3	-14	1030	223	-535	-556	0	-280	-770	
132911	12082	35	-22	940	5	-18	1028	228	-529	-550	70	70	-700	
144991	12080	39	-19	959	0	-16	1033	234	-532	-558	70	770	-630	
157074	12083	31	-22	959	-5	-15	1038	232	-535	-558	0	210	-700	
169157	12083	31	-26	983	-6	-12	1042	229	-532	-559	-70	-700	-700	
181240	12083	27	-15	952	-6	-20	1037	237	-529	-559	-280	-2030	-630	
193321	12081	35	-19	959	0	-24	1030	226	-531	-562	-210	-1960	-770	
205401	12080	31	-30	959	1	-17	1026	229	-529	-567	-140	-1400	-840	
217484	12083	16	-22	963	-6	-15	1038	235	-532	-561	-210	-1960	-770	
229565	12081	39	-22	967	2	-17	1029	228	-534	-556	-210	-2520	-770	
241649	12084	23	-26	956	0	-13	1032	229	-528	-556	-350	-1960	-840	
253730	12081	20	-30	963	-4	-13	1036	231	-535	-558	-350	-2380	-840	
265814	12084	31	-26	948	-2	-12	1034	225	-531	-553	-350	-2800	-840	
277896	12082	23	-22	967	3	-13	1027	235	-535	-556	-280	-2800	-770	
289976	12080	31	-11	944	6	-14	1022	231	-538	-553	-70	-490	-700	
302058	12082	31	-26	987	-2	-15	1039	229	-540	-555	-210	-1400	-770	
314139	12081	27	-26	952	8	-8	1022	231	-535	-553	-350	-2940	-560	
326220	12081	43	-15	948	6	-15	1026	229	-537	-562	-280	-1680	-700	
338299	12079	31	0	956	-8	-30	1046	228	-540	-555	-280	-2520	-700	
350380	12081	35	-34	963	0	-32	1036	228	-538	-553	-280	-2800	-560	
362462	12082	-61	-100	1127	-67	24	1150	232	-535	-559	-1050	-9730	2100	
374546	12084	12	-15	1002	32	-62	959	231	-534	-558	-2380	-22470	5250	
386628	12082	105	-19	920	73	-5	932	229	-526	-559	-210	-1400	2380	
398708	12080	4	-7	948	1	-10	1055	229	-534	-552	-280	-2800	5670	
410788	12080	78	-15	866	27	-20	981	226	-532	-562	-350	-5040	6370	
422871	12083	70	-30	952	23	-11	1036	222	-531	-561	70	-420	1540	
434951	12080	51	-26	967	1	-14	1034	226	-541	-553	-70	140	-420	
447033	12082	62	-15	959	22	-20	1010	228	-535	-558	140	2730	-700	
