3	0	-81	-19	1037	31	42	1043	172	-517	-625	420	-7560	6580	
12082	12079	39	144	1131	-105	-88	1090	184	-519	-628	-64890	-95340	-78400	
24163	12081	43	265	1112	-39	-185	1110	189	-517	-628	1540	-71190	-11410	
36246	12083	20	59	987	-2	-44	1081	180	-504	-633	-11760	14840	22330	
48326	12080	31	-54	792	49	40	837	183	-508	-631	-12180	17780	23170	
60407	12081	31	-128	944	21	69	972	196	-519	-627	1400	12530	27930	
72490	12083	35	-171	889	29	82	1024	190	-525	-634	1470	13720	37940	
84572	12082	70	-97	850	-37	42	1153	205	-517	-631	1610	13860	43330	
96654	12082	16	51	1034	3	27	1038	214	-514	-642	280	-980	34720	
108737	12083	199	-93	901	30	-7	1062	210	-520	-636	-280	-4620	27790	
120816	12079	43	23	1143	-21	-14	1062	210	-519	-643	0	-3780	24360	
132896	12080	-7	-77	987	33	-1	995	211	-517	-637	0	-4690	21630	
144975	12079	-89	238	1193	15	-11	1067	211	-513	-637	-420	-2590	17220	
157056	12081	257	156	1268	-26	-39	1017	220	-520	-645	210	-3780	16940	
169140	12084	90	-97	1174	-12	-543	1647	217	-522	-651	-1960	-11690	10150	
181221	12081	-198	367	-346	-185	-56	2	207	-519	-637	-10080	-55090	-66570	
193304	12083	-1278	39	1431	-470	37	1296	207	-508	-640	-1050	-6230	-94920	
205384	12080	-214	-190	386	-196	285	1017	196	-504	-648	-2030	-8960	-73920	
217465	12081	78	324	308	-126	26	762	186	-507	-649	-980	-3570	-71960	
229546	12081	585	-346	-295	166	24	751	186	-511	-657	-980	-2030	-77000	
241626	12080	-448	113	1810	83	-28	1143	181	-499	-664	-1050	-4690	-56770	
253707	12081	382	-260	952	277	157	1039	180	-499	-664	210	-1540	-2240	
265790	12083	698	-89	347	461	-152	870	181	-495	-664	1260	3430	55160	
277874	12084	293	398	1104	146	-325	985	195	-505	-672	1470	18340	53760	
289955	12081	-15	-22	1252	64	36	1151	202	-504	-667	770	1400	20300	
302037	12082	-299	105	1654	-162	153	1583	193	-498	-666	-5810	-54250	34580	
314120	12083	601	624	971	-90	-257	998	198	-505	-667	-420	-7420	23590	
326202	12082	-303	35	1478	-176	-98	1165	202	-498	-672	1470	10080	3710	
338284	12082	-206	27	1034	-168	11	1138	195	-501	-670	-980	-11270	9170	
350366	12082	-120	-61	1108	-15	-15	810	199	-496	-670	210	5040	20510	
362451	12085	234	277	566	72	-103	995	210	-502	-667	70	-6720	23590	
374535	12084	211	129	675	93	-133	946	210	-490	-672	70	-1960	19600	
386618	12083	31	-26	1034	68	-116	1103	207	-489	-666	140	-770	1120	
398701	12083	179	-26	698	42	-59	1081	214	-495	-672	-770	-4690	-5950	
410782	12081	90	-73	944	33	20	1042	210	-498	-678	-140	140	-7840	
422868	12086	23	-143	1073	16	89	1061	208	-495	-669	0	140	-140	
434949	12081	12	-65	1053	-11	56	1049	211	-493	-669	-490	-4200	7280	
447033	12084	-3	-315	651	8	247	984	208	-495	-670	490	420	24150	
459114	12081	82	-85	901	33	127	1018	219	-499	-682	1330	4340	40950	
471197	12083	160	222	803	39	-85	1041	232	-498	-678	630	5460	31990	
483277	12080	285	234	761	79	-153	993	223	-499	-679	1680	9660	19390	
495356	12079	125	230	858	21	-149	1058	232	-496	-681	980	8330	12250	
507440	12084	70	140	823	-52	-125	1065	232	-495	-687	-350	70	7840	
519520	12080	-30	-15	948	-44	-20	1015	228	-499	-684	-140	-4200	12810	
531605	12085	31	66	924	5	-49	1043	226	-487	-684	-350	-3500	13930	
543688	12083	4	-7	1057	-21	-93	1047	240	-493	-684	-420	-2800	12670	
555770	12082	27	-42	995	-3	-7	1030	235	-487	-687	-700	-3920	12880	
567850	12080	-11	-22	998	-27	-27	1053	231	-495	-685	-420	-4270	10010	
579930	12080	0	-3	1034	-36	-17	1093	238	-490	-679	-1120	-14560	8960	
592011	12081	8	-34	928	-28	2	988	223	-502	-687	-1190	-17080	10990	
604092	12081	51	-19	807	6	2	933	240	-501	-685	-770	-9590	11550	
616171	12079	8	-112	858	-10	47	1014	241	-493	-682	140	280	19110	
628257	12086	62	-100	909	14	48	1049	241	-492	-691	140	2100	23590	
640337	12080	47	-93	878	20	76	1015	246	-490	-682	630	7840	27650	
652416	12079	66	55	1084	10	14	1060	250	-495	-690	1890	11830	26180	
664498	12082	109	-124	823	-22	34	1110	256	-492	-679	1120	7910	18620	
676577	12079	-104	-104	1396	-7	73	1078	256	-480	-687	-350	-6230	20580	
688659	12082	70	-214	1006	44	95	968	265	-486	-690	210	2730	25060	
700739	12080	374	16	1030	52	-32	1164	268	-490	-693	350	7420	24570	
712821	12082	-112	43	1197	92	0	1027	259	-486	-688	140	-4620	16660	
724902	12081	137	-132	878	43	-21	1054	267	-486	-700	-840	-8190	18830	
736984	12082	-171	-7	1486	9	21	967	268	-486	-694	-770	-15610	26670	
749065	12081	-77	-483	1041	30	33	956	276	-480	-687	-350	-6510	32340	
761145	12080	-19	-151	1490	-18	94	1079	274	-477	-694	630	-1680	49350	
773225	12080	-11	-303	593	-75	79	1137	283	-478	-703	-1050	-13790	60410	
785309	12084	-58	-233	1260	-110	132	874	286	-468	-696	-700	-11130	80360	
797390	12081	191	-89	488	-39	49	1147	294	-477	-694	1190	2240	87710	
809473	12083	-120	-397	550	-17	32	1083	309	-463	-699	-140	-12950	91700	
821557	12084	176	90	1275	11	46	997	321	-457	-706	210	-6860	90510	
833639	12082	-299	0	1583	48	-10	1036	331	-462	-705	1470	1960	89460	
845721	12082	129	281	62	43	-114	1073	327	-451	-702	1050	-910	86170	
857801	12080	66	117	300	63	-170	925	343	-450	-700	910	6160	66290	
869882	12081	74	413	979	25	-198	1083	354	-442	-699	1960	4760	56560	
881963	12081	226	82	359	30	-171	1098	364	-442	-705	350	-700	48090	
894044	12081	70	137	1014	32	-66	948	361	-439	-705	-280	-3920	42840	
906124	12080	55	390	1100	-16	-14	1005	364	-436	-697	910	6580	44030	
918206	12082	-58	-97	979	-83	59	1057	375	-435	-700	770	4620	46760	
930285	12079	-38	-186	850	-121	112	1102	378	-429	-714	490	-210	44310	
942365	12080	-93	-245	1010	-8	233	1026	376	-435	-706	-560	-7630	35070	
954448	12083	35	-471	807	0	190	1000	381	-418	-703	-210	-3570	47390	
966528	12080	-26	-178	737	-14	138	1046	385	-414	-702	-70	-4340	51170	
978611	12083	-11	-561	1205	-30	10	1034	409	-411	-705	-280	-7070	55860	
990689	12078	179	-178	530	19	-165	1033	409	-412	-703	-420	-8330	59220	
1002774	12085	257	66	281	17	-282	1049	409	-400	-703	-770	-9100	46690	
1014857	12083	246	339	675	14	-248	993	411	-397	-700	-280	-5390	39060	
1026937	12080	137	308	854	15	-152	983	418	-385	-703	0	-4130	29820	
1039018	12081	-81	101	1186	-58	-62	1039	423	-396	-699	560	-350	22960	
1051099	12081	133	-264	761	-73	7	1067	423	-388	-694	-350	-1750	17220	
1063182	12083	55	-112	725	-69	104	1029	427	-385	-693	-420	-3500	23450	
1075263	12081	101	31	1377	6	156	1041	430	-378	-691	0	-6020	29540	
1087346	12083	160	-420	339	4	169	989	432	-376	-690	-280	-6930	36610	
1099428	12082	191	-15	1053	25	156	1026	436	-375	-688	560	-2520	55790	
1111512	12084	43	121	-155	49	174	1006	448	-364	-693	840	-2660	65870	
1123596	12084	105	-139	1303	-2	72	1076	448	-357	-679	1050	-2800	76230	
1135678	12082	-389	230	1771	0	-91	1004	457	-348	-679	980	-3990	81270	
1147760	12082	0	347	940	-20	-203	1041	456	-345	-684	770	-700	67970	
1159843	12083	628	351	-42	-50	-293	1041	469	-342	-672	700	-2030	53130	
1171925	12082	-397	488	1634	-21	-233	992	477	-331	-673	490	-2380	38990	
1184009	12084	-73	20	1236	-14	-144	1050	477	-322	-670	140	-2100	27860	
1196092	12083	293	133	449	-20	-81	1079	475	-321	-672	-350	-2870	17850	
1208173	12081	35	-206	920	-5	-13	1064	477	-327	-670	350	-3710	18340	
1220257	12084	74	-81	597	5	136	1035	483	-315	-658	140	-1470	21980	
1232336	12079	-175	-233	1373	27	160	995	490	-313	-655	280	-1890	31290	
1244420	12084	191	-163	690	13	124	1096	487	-325	-664	980	-1960	50750	
1256500	12080	-89	-272	792	29	107	1023	492	-303	-654	700	-2170	58590	
1268581	12081	-65	39	671	-3	19	1071	501	-303	-657	770	-1470	64960	
1280665	12084	62	230	1455	-12	-73	1044	505	-294	-646	700	-2450	65800	
1292747	12082	-307	47	1264	-26	-135	1095	510	-286	-649	770	-3430	62160	
1304832	12085	152	312	1303	13	-172	994	505	-286	-640	630	-1400	56700	
1316913	12081	-100	133	1295	-121	-158	983	517	-283	-645	140	-2170	55370	
1328994	12081	43	285	846	0	-208	1048	517	-280	-636	630	-2310	43610	
1341078	12084	164	43	928	39	-131	1034	514	-279	-633	420	-2310	35630	
1353157	12079	70	23	940	59	-53	1016	523	-282	-633	910	-630	30940	
1365240	12083	0	-120	1193	-21	153	1055	526	-270	-628	0	-2310	31920	
1377319	12079	39	-139	963	-16	185	1003	532	-268	-622	420	-3640	49350	
1389401	12082	168	-451	-210	-5	132	1096	534	-259	-622	-280	-3850	57120	
1401482	12081	-93	-194	1427	31	98	991	535	-259	-621	1540	-1610	64050	
1413566	12084	218	187	538	-14	6	1104	537	-252	-621	980	-1680	68600	
1425649	12083	-61	-42	562	-10	-51	1002	540	-250	-609	700	-3220	70000	
1437729	12080	98	-22	1115	-11	-124	998	552	-237	-607	770	-2170	65170	
1449811	12082	-69	160	768	-12	-178	1041	549	-234	-609	910	-980	57890	
1461893	12082	16	62	1018	-32	-166	1018	550	-235	-606	-70	-3500	48300	
1473973	12080	90	-93	924	-30	-78	1110	556	-234	-603	560	-2450	33390	
1486052	12079	55	-81	998	16	-25	995	552	-228	-603	560	-770	32200	
1498133	12081	133	-104	858	22	79	1083	556	-232	-604	280	-980	37800	
1510214	12081	-128	-155	1112	4	150	964	555	-231	-598	560	-3500	45920	
1522295	12081	-405	-303	710	-132	187	1093	553	-223	-598	1120	-210	72520	
1534378	12083	74	-202	987	-123	99	1047	571	-214	-591	1750	-2870	83090	
1546460	12082	230	-256	1080	77	11	1000	562	-211	-588	700	-2310	84420	
1558541	12081	172	218	1248	43	-59	1110	567	-207	-585	420	-2380	82950	
1570624	12083	-104	-77	683	80	-93	1060	564	-205	-588	1680	-1750	75320	
