3	0	62	20	1018	-46	-53	1024	256	-523	-519	-280	-53620	-49840	
12082	12079	-19	-132	1151	44	-29	1141	261	-520	-516	-57190	-110390	-101010	
24163	12081	70	-26	881	12	-25	955	264	-523	-522	3080	-75950	-32900	
36242	12079	105	-26	827	40	-7	964	262	-523	-520	-11830	30100	4410	
48324	12082	20	-54	1041	-28	3	1104	259	-523	-519	-11410	18410	5110	
60402	12078	70	-15	893	-18	-26	1080	265	-516	-517	-980	-4970	-700	
72482	12080	55	-38	901	47	-12	1007	259	-516	-513	-210	-490	-1260	
84565	12083	-22	-34	1034	-42	-7	1097	261	-525	-517	-70	980	-1190	
96645	12080	74	4	924	25	-23	1007	261	-513	-516	-420	-2660	-1050	
108726	12081	51	-22	920	27	-12	995	261	-526	-517	-140	420	-980	
120808	12082	8	-26	917	-24	-20	1021	258	-517	-520	-280	-3360	-840	
132891	12083	20	-22	959	12	-15	1019	259	-514	-519	-210	-2380	-910	
144973	12082	35	-19	967	-5	-14	1049	258	-519	-516	-280	-2660	-770	
157056	12083	43	-15	944	10	-16	1027	255	-520	-523	-210	-2240	-770	
169138	12082	39	-19	963	9	-17	1038	256	-526	-523	-210	-1750	-770	
181220	12082	43	-26	944	9	-18	1031	262	-517	-519	-280	-2240	-770	
193300	12080	27	-26	983	9	-17	1029	262	-511	-519	-210	-1960	-770	
205381	12081	35	-15	963	3	-17	1038	268	-526	-517	-280	-2170	-770	
217462	12081	39	-11	952	6	-16	1030	265	-514	-523	-280	-2100	-840	
229546	12084	31	-19	963	2	-16	1036	256	-523	-517	-210	-2030	-840	
241631	12085	39	-15	956	6	-16	1032	258	-522	-517	-280	-2100	-770	
253717	12086	35	-22	948	5	-16	1033	264	-519	-516	-210	-2030	-770	
265799	12082	31	-15	948	7	-16	1032	265	-522	-520	-280	-2170	-770	
277879	12080	47	-30	963	6	-15	1033	265	-523	-520	-210	-2100	-770	
289960	12081	47	-19	944	7	-16	1034	264	-526	-519	-280	-2100	-770	
302043	12083	35	-19	983	7	-17	1033	262	-526	-516	-280	-2100	-770	
314125	12082	39	-7	956	7	-18	1034	250	-517	-519	-210	-2100	-840	
326206	12081	47	-19	963	6	-18	1032	261	-523	-517	-280	-2100	-770	
338289	12083	39	-19	952	5	-16	1032	256	-522	-519	-280	-2100	-770	
350368	12079	27	-19	959	5	-15	1033	262	-520	-516	-210	-2100	-770	
362450	12082	43	-22	967	4	-15	1033	262	-525	-519	-280	-2030	-700	
374535	12085	35	-26	948	5	-16	1033	256	-522	-516	-210	-2100	-770	
386614	12079	43	-19	956	5	-16	1033	258	-519	-522	-280	-2100	-770	
398694	12080	35	-22	967	5	-16	1033	268	-519	-519	-280	-2030	-770	
410774	12080	43	-19	971	6	-17	1032	259	-528	-520	-210	-2170	-840	
422855	12081	43	-15	956	7	-17	1032	253	-517	-520	-210	-2170	-770	
434936	12081	31	-22	967	7	-16	1033	262	-514	-523	-210	-2100	-770	
447020	12084	39	-22	956	7	-16	1033	256	-520	-519	-210	-2100	-770	
459100	12080	39	-30	956	6	-16	1033	256	-517	-516	-210	-2100	-770	
471180	12080	47	-22	967	5	-16	1033	270	-517	-513	-280	-2030	-770	
483260	12080	39	-22	967	4	-16	1033	261	-526	-525	-210	-2100	-770	
495339	12079	39	-15	979	5	-16	1032	261	-522	-517	-210	-2100	-770	
507417	12078	43	-19	948	4	-15	1033	259	-519	-516	-280	-2030	-770	
519499	12082	35	-22	959	5	-16	1032	258	-526	-517	-210	-2100	-770	
531583	12084	39	-15	975	5	-16	1033	261	-522	-528	-210	-2100	-770	
543663	12080	39	-22	944	6	-16	1033	258	-522	-519	-210	-2030	-770	
555745	12082	35	-19	948	6	-17	1032	264	-523	-516	-140	-2170	-770	
567826	12081	39	-15	956	7	-17	1032	258	-522	-523	-210	-2170	-770	
579909	12083	43	-15	971	7	-16	1032	258	-525	-517	-210	-2100	-770	
591990	12081	35	-26	975	5	-17	1033	252	-522	-525	-210	-2100	-770	
604075	12085	31	-22	956	5	-16	1031	258	-519	-517	-210	-2100	-770	
616154	12079	31	-22	948	5	-15	1032	267	-525	-520	-280	-2030	-770	
628238	12084	39	-26	971	4	-15	1032	267	-526	-523	-210	-2100	-770	
640319	12081	47	-26	963	5	-15	1032	264	-517	-519	-210	-2100	-840	
652401	12082	51	-15	956	5	-16	1033	261	-517	-514	-280	-2030	-770	
664482	12081	43	-26	959	6	-16	1032	261	-517	-519	-210	-2100	-770	
676561	12079	35	-22	967	6	-17	1032	259	-520	-523	-280	-2030	-770	
688640	12079	47	-11	959	7	-17	1032	259	-516	-526	-280	-2030	-770	
700721	12081	43	-22	959	7	-16	1033	258	-522	-528	-210	-2170	-770	
712805	12084	43	-22	940	3	-17	1036	262	-517	-517	-210	-2310	-770	
724887	12082	35	-30	959	12	-16	1022	256	-523	-522	-210	-1540	-840	
736969	12082	51	-11	952	0	-15	1029	267	-520	-528	-210	-2310	-770	
749052	12083	39	-19	963	5	-16	1029	253	-523	-520	-210	-2170	-770	
761131	12079	43	-22	952	2	-16	1035	258	-519	-522	-210	-2240	-770	
773210	12079	39	-26	956	5	-16	1030	271	-525	-519	-210	-2170	-770	
785291	12081	43	-22	952	5	-16	1032	259	-520	-517	-210	-2030	-770	
797373	12082	43	-22	967	6	-16	1032	262	-519	-520	-280	-2100	-770	
809457	12084	23	-26	975	-1	-15	1043	261	-522	-517	-210	-3430	-700	
821538	12081	55	-34	913	7	-18	1029	265	-516	-523	-280	-2800	-770	
833621	12083	66	-22	905	31	-20	1064	259	-526	-522	-140	490	-910	
845704	12083	0	-38	932	6	-15	1034	267	-528	-525	-210	-2240	-700	
857785	12081	20	-34	987	15	-19	1020	261	-516	-519	-210	-1470	-700	
869866	12081	31	-26	967	-2	-16	1048	264	-519	-525	-280	-2870	-700	
881948	12082	43	-22	987	3	-13	1045	258	-520	-522	-280	-3640	-910	
894031	12083	31	-15	975	2	-17	1039	265	-520	-523	-280	-4970	-770	
