3	0	-237	43	55	39	39	43	43	51	20	66	8	222	
12081	12078	-100	47	43	47	27	47	27	27	35	35	-186	31	
24162	12081	51	27	55	27	39	31	31	27	-15	121	0	74	
36245	12083	51	39	43	47	39	43	51	23	4	121	-3	-15	
48325	12080	82	35	47	51	55	43	39	62	78	55	78	176	
60408	12083	16	47	43	43	47	47	39	62	176	8	-136	117	
72490	12082	35	47	31	55	43	35	43	16	82	-124	117	-97	
84572	12082	43	51	39	31	39	39	31	98	94	12	98	-15	
96653	12081	20	47	31	27	51	47	39	27	47	66	-178	-22	
108736	12083	51	31	47	39	43	31	39	51	105	0	-81	152	
120821	12085	39	43	35	31	35	39	55	51	-30	144	285	-42	
132903	12082	39	47	47	47	39	51	59	101	-22	296	203	218	
144987	12084	43	55	39	39	43	43	51	20	66	8	222	-97	
157066	12079	47	43	47	27	47	27	27	35	35	-186	31	98	
169147	12081	27	55	27	39	31	31	27	-15	121	0	74	66	
181231	12084	39	43	47	39	43	51	23	4	121	-3	-15	359	
193311	12080	35	47	51	55	43	39	62	78	55	78	176	261	
205394	12083	47	43	43	47	47	39	62	176	8	-136	117	90	
217476	12082	47	31	55	43	35	43	16	82	-124	117	-97	-3	
229561	12085	51	39	31	39	39	31	98	94	12	98	-15	8	
241645	12084	47	31	27	51	47	39	27	47	66	-178	-22	62	
253725	12080	31	47	39	43	31	39	51	105	0	-81	152	16	
265808	12083	43	35	31	35	39	55	51	-30	144	285	-42	-34	
277891	12083	47	47	47	39	51	59	101	-22	296	203	218	-225	
289974	12083	55	39	39	43	43	51	20	66	8	222	-97	417	
302055	12081	43	47	27	47	27	27	35	35	-186	31	98	-241	
314137	12082	55	27	39	31	31	27	-15	121	0	74	66	62	
326219	12082	43	47	39	43	51	23	4	121	-3	-15	359	-26	
338302	12083	47	51	55	43	39	62	78	55	78	176	261	20	
350381	12079	43	43	47	47	39	62	176	8	-136	117	90	70	
362468	12087	31	55	43	35	43	16	82	-124	117	-97	-3	-198	
374549	12081	39	31	39	39	31	98	94	12	98	-15	8	109	
386631	12082	31	27	51	47	39	27	47	66	-178	-22	62	-112	
398711	12080	47	39	43	31	39	51	105	0	-81	152	16	35	
410792	12081	35	31	35	39	55	51	-30	144	285	-42	-34	230	
422875	12083	47	47	39	51	59	101	-22	296	203	218	-225	-237	
434958	12083	39	39	43	43	51	20	66	8	222	-97	417	242	
447039	12081	47	27	47	27	27	35	35	-186	31	98	-241	137	
459120	12081	27	39	31	31	27	-15	121	0	74	66	62	269	
471202	12082	47	39	43	51	23	4	121	-3	-15	359	-26	191	
483283	12081	51	55	43	39	62	78	55	78	176	261	20	101	
495360	12077	43	47	47	39	62	176	8	-136	117	90	70	20	
507442	12082	55	43	35	43	16	82	-124	117	-97	-3	-198	23	
519522	12080	31	39	39	31	98	94	12	98	-15	8	109	86	
531606	12084	27	51	47	39	27	47	66	-178	-22	62	-112	78	
543689	12083	39	43	31	39	51	105	0	-81	152	16	35	-65	
555770	12081	31	35	39	55	51	-30	144	285	-42	-34	230	55	
567853	12083	47	39	51	59	101	-22	296	203	218	-225	-237	129	
579935	12082	39	43	43	51	20	66	8	222	-97	417	242	117	
592018	12083	27	47	27	27	35	35	-186	31	98	-241	137	31	
604099	12081	39	31	31	27	-15	121	0	74	66	62	269	12	
616182	12083	39	43	51	23	4	121	-3	-15	359	-26	191	-260	
628262	12080	55	43	39	62	78	55	78	176	261	20	101	308	
640343	12081	47	47	39	62	176	8	-136	117	90	70	20	117	
652422	12079	43	35	43	16	82	-124	117	-97	-3	-198	23	117	
664504	12082	39	39	31	98	94	12	98	-15	8	109	86	55	
676585	12081	51	47	39	27	47	66	-178	-22	62	-112	78	-22	
688671	12086	43	31	39	51	105	0	-81	152	16	35	-65	4	
700753	12082	35	39	55	51	-30	144	285	-42	-34	230	55	-19	
712836	12083	39	51	59	101	-22	296	203	218	-225	-237	129	51	
724916	12080	43	43	51	20	66	8	222	-97	417	242	117	-77	
736998	12082	47	27	27	35	35	-186	31	98	-241	137	31	281	
749081	12083	31	31	27	-15	121	0	74	66	62	269	12	312	
761162	12081	43	51	23	4	121	-3	-15	359	-26	191	-260	-370	
773245	12083	43	39	62	78	55	78	176	261	20	101	308	-256	
785324	12079	47	39	62	176	8	-136	117	90	70	20	117	0	
797405	12081	35	43	16	82	-124	117	-97	-3	-198	23	117	31	
809486	12081	39	31	98	94	12	98	-15	8	109	86	55	98	
821564	12078	47	39	27	47	66	-178	-22	62	-112	78	-22	47	
833645	12081	31	39	51	105	0	-81	152	16	35	-65	4	234	
845729	12084	39	55	51	-30	144	285	-42	-34	230	55	-19	0	
857814	12085	51	59	101	-22	296	203	218	-225	-237	129	51	-151	
869897	12083	43	51	20	66	8	222	-97	417	242	117	-77	234	
881979	12082	27	27	35	35	-186	31	98	-241	137	31	281	-19	
894061	12082	31	27	-15	121	0	74	66	62	269	12	312	195	
906143	12082	51	23	4	121	-3	-15	359	-26	191	-260	-370	386	
918229	12086	39	62	78	55	78	176	261	20	101	308	-256	156	
930309	12080	39	62	176	8	-136	117	90	70	20	117	0	74	
942392	12083	43	16	82	-124	117	-97	-3	-198	23	117	31	246	
954479	12087	31	98	94	12	98	-15	8	109	86	55	98	456	
966559	12080	39	27	47	66	-178	-22	62	-112	78	-22	47	351	
