3	0	43	20	35	31	35	12	23	-120	534	-284	4	12	
12082	12079	47	43	55	43	43	-136	74	-85	59	-167	78	-459	
24162	12080	-3	59	39	35	43	94	-136	133	-93	94	238	-58	
36243	12081	70	27	31	39	35	16	-233	-93	-225	-11	-666	218	
48325	12082	16	35	43	47	43	293	-327	101	-202	-132	74	0	
60405	12080	35	59	51	35	39	140	55	-147	-77	160	-116	285	
72487	12082	70	31	35	39	39	-3	-338	265	101	-54	70	74	
84568	12081	35	20	35	51	74	20	-175	-147	-104	-256	-315	35	
96648	12080	-11	31	27	39	27	296	133	-97	-186	199	-7	94	
108731	12083	31	59	51	43	4	343	-73	-89	12	176	-7	66	
120815	12084	82	39	39	39	62	98	-198	-50	289	265	-151	152	
132896	12081	12	23	27	47	90	35	117	-19	-46	-412	59	113	
144979	12083	20	35	31	35	12	23	-120	534	-284	4	12	-54	
157061	12082	43	55	43	43	-136	74	-85	59	-167	78	-459	-61	
169143	12082	59	39	35	43	94	-136	133	-93	94	238	-58	8	
181229	12086	27	31	39	35	16	-233	-93	-225	-11	-666	218	-97	
193309	12080	35	43	47	43	293	-327	101	-202	-132	74	0	78	
205392	12083	59	51	35	39	140	55	-147	-77	160	-116	285	74	
217479	12087	31	35	39	39	-3	-338	265	101	-54	70	74	105	
229559	12080	20	35	51	74	20	-175	-147	-104	-256	-315	35	199	
241644	12085	31	27	39	27	296	133	-97	-186	199	-7	94	195	
253724	12080	59	51	43	4	343	-73	-89	12	176	-7	66	86	
265808	12084	39	39	39	62	98	-198	-50	289	265	-151	152	59	
277891	12083	23	27	47	90	35	117	-19	-46	-412	59	113	316	
289974	12083	35	31	35	12	23	-120	534	-284	4	12	-54	-440	
302055	12081	55	43	43	-136	74	-85	59	-167	78	-459	-61	-116	
314137	12082	39	35	43	94	-136	133	-93	94	238	-58	8	-50	
326219	12082	31	39	35	16	-233	-93	-225	-11	-666	218	-97	117	
338302	12083	43	47	43	293	-327	101	-202	-132	74	0	78	66	
350381	12079	51	35	39	140	55	-147	-77	160	-116	285	74	109	
362468	12087	35	39	39	-3	-338	265	101	-54	70	74	105	254	
374549	12081	35	51	74	20	-175	-147	-104	-256	-315	35	199	74	
386631	12082	27	39	27	296	133	-97	-186	199	-7	94	195	-61	
398711	12080	51	43	4	343	-73	-89	12	176	-7	66	86	144	
410792	12081	39	39	62	98	-198	-50	289	265	-151	152	59	27	
422875	12083	27	47	90	35	117	-19	-46	-412	59	113	316	16	
434958	12083	31	35	12	23	-120	534	-284	4	12	-54	-440	-124	
447039	12081	43	43	-136	74	-85	59	-167	78	-459	-61	-116	187	
459120	12081	35	43	94	-136	133	-93	94	238	-58	8	-50	168	
471202	12082	39	35	16	-233	-93	-225	-11	-666	218	-97	117	-132	
483283	12081	47	43	293	-327	101	-202	-132	74	0	78	66	-89	
495360	12077	35	39	140	55	-147	-77	160	-116	285	74	109	472	
507442	12082	39	39	-3	-338	265	101	-54	70	74	105	254	289	
519522	12080	51	74	20	-175	-147	-104	-256	-315	35	199	74	-136	
531606	12084	39	27	296	133	-97	-186	199	-7	94	195	-61	-143	
543689	12083	43	4	343	-73	-89	12	176	-7	66	86	144	51	
555770	12081	39	62	98	-198	-50	289	265	-151	152	59	27	-97	
567853	12083	47	90	35	117	-19	-46	-412	59	113	316	16	-136	
579935	12082	35	12	23	-120	534	-284	4	12	-54	-440	-124	195	
592018	12083	43	-136	74	-85	59	-167	78	-459	-61	-116	187	-143	
604099	12081	43	94	-136	133	-93	94	238	-58	8	-50	168	-26	
616182	12083	35	16	-233	-93	-225	-11	-666	218	-97	117	-132	-38	
628262	12080	43	293	-327	101	-202	-132	74	0	78	66	-89	-139	
640343	12081	39	140	55	-147	-77	160	-116	285	74	109	472	-19	
652422	12079	39	-3	-338	265	101	-54	70	74	105	254	289	-245	
664504	12082	74	20	-175	-147	-104	-256	-315	35	199	74	-136	66	
676585	12081	27	296	133	-97	-186	199	-7	94	195	-61	-143	-42	
688671	12086	4	343	-73	-89	12	176	-7	66	86	144	51	59	
700753	12082	62	98	-198	-50	289	265	-151	152	59	27	-97	39	
712836	12083	90	35	117	-19	-46	-412	59	113	316	16	-136	125	
724916	12080	12	23	-120	534	-284	4	12	-54	-440	-124	195	133	
736999	12083	-136	74	-85	59	-167	78	-459	-61	-116	187	-143	59	
749080	12081	94	-136	133	-93	94	238	-58	8	-50	168	-26	207	
761159	12079	16	-233	-93	-225	-11	-666	218	-97	117	-132	-38	20	
773237	12078	293	-327	101	-202	-132	74	0	78	66	-89	-139	113	
785318	12081	140	55	-147	-77	160	-116	285	74	109	472	-19	-89	
797400	12082	-3	-338	265	101	-54	70	74	105	254	289	-245	-11	
809486	12086	20	-175	-147	-104	-256	-315	35	199	74	-136	66	-46	
821568	12082	296	133	-97	-186	199	-7	94	195	-61	-143	-42	164	
833648	12080	343	-73	-89	12	176	-7	66	86	144	51	59	98	
845730	12082	98	-198	-50	289	265	-151	152	59	27	-97	39	51	
857812	12082	35	117	-19	-46	-412	59	113	316	16	-136	125	-34	
869892	12080	23	-120	534	-284	4	12	-54	-440	-124	195	133	257	
881975	12083	74	-85	59	-167	78	-459	-61	-116	187	-143	59	-124	
894060	12085	-136	133	-93	94	238	-58	8	-50	168	-26	207	-155	
906139	12079	-233	-93	-225	-11	-666	218	-97	117	-132	-38	20	-132	
918220	12081	-327	101	-202	-132	74	0	78	66	-89	-139	113	-124	
930302	12082	55	-147	-77	160	-116	285	74	109	472	-19	-89	179	
942383	12081	-338	265	101	-54	70	74	105	254	289	-245	-11	-186	
954468	12085	-175	-147	-104	-256	-315	35	199	74	-136	66	-46	133	
966547	12079	133	-97	-186	199	-7	94	195	-61	-143	-42	164	70	
978631	12084	-73	-89	12	176	-7	66	86	144	51	59	98	-69	
990711	12080	-198	-50	289	265	-151	152	59	27	-97	39	51	94	
1002792	12081	117	-19	-46	-412	59	113	316	16	-136	125	-34	47	
1014876	12084	-120	534	-284	4	12	-54	-440	-124	195	133	257	31	
1026960	12084	-85	59	-167	78	-459	-61	-116	187	-143	59	-124	-34	
1039043	12083	133	-93	94	238	-58	8	-50	168	-26	207	-155	74	
1051121	12078	-93	-225	-11	-666	218	-97	117	-132	-38	20	-132	70	
1063201	12080	101	-202	-132	74	0	78	66	-89	-139	113	-124	-15	
1075282	12081	-147	-77	160	-116	285	74	109	472	-19	-89	179	35	
1087360	12078	265	101	-54	70	74	105	254	289	-245	-11	-186	47	
1099443	12083	-147	-104	-256	-315	35	199	74	-136	66	-46	133	-19	
1111528	12085	-97	-186	199	-7	94	195	-61	-143	-42	164	70	66	
1123610	12082	-89	12	176	-7	66	86	144	51	59	98	-69	140	
1135692	12082	-50	289	265	-151	152	59	27	-97	39	51	94	23	
1147773	12081	-19	-46	-412	59	113	316	16	-136	125	-34	47	86	
1159855	12082	534	-284	4	12	-54	-440	-124	195	133	257	31	20	
1171937	12082	59	-167	78	-459	-61	-116	187	-143	59	-124	-34	300	
1184021	12084	-93	94	238	-58	8	-50	168	-26	207	-155	74	-19	
1196101	12080	-225	-11	-666	218	-97	117	-132	-38	20	-132	70	-604	
1208182	12081	-202	-132	74	0	78	66	-89	-139	113	-124	-15	-237	
1220262	12080	-77	160	-116	285	74	109	472	-19	-89	179	35	-440	
1232344	12082	101	-54	70	74	105	254	289	-245	-11	-186	47	-522	
1244427	12083	-104	-256	-315	35	199	74	-136	66	-46	133	-19	-249	
1256510	12083	-186	199	-7	94	195	-61	-143	-42	164	70	66	43	
1268589	12079	12	176	-7	66	86	144	51	59	98	-69	140	121	
1280672	12083	289	265	-151	152	59	27	-97	39	51	94	23	78	
1292755	12083	-46	-412	59	113	316	16	-136	125	-34	47	86	-11	
1304838	12083	-284	4	12	-54	-440	-124	195	133	257	31	20	23	
1316921	12083	-167	78	-459	-61	-116	187	-143	59	-124	-34	300	148	
