3	0	168	47	125	20	125	51	35	113	-100	234	74	-475	
12082	12079	-3	16	39	62	55	133	-233	-112	-167	460	246	335	
24162	12080	-15	43	39	148	35	273	-292	285	43	226	-3	164	
36246	12084	-19	39	62	-11	74	211	-217	78	-50	47	211	355	
48329	12083	109	39	90	-108	-120	-132	195	218	23	86	-245	74	
60413	12084	16	16	59	23	-54	20	140	129	230	-46	351	20	
72494	12081	0	27	74	-61	285	101	51	242	425	-284	-116	172	
84576	12082	74	27	20	117	4	-241	-198	129	332	-124	39	-38	
96659	12083	94	51	51	59	109	-38	-42	324	-214	-151	109	156	
108739	12080	20	51	27	78	-97	23	168	101	-104	164	218	-97	
120818	12079	-22	12	51	82	-22	-116	-331	156	-186	257	55	0	
132900	12082	113	74	12	27	55	-229	-85	-120	-366	-264	-272	-120	
144979	12079	47	125	20	125	51	35	113	-100	234	74	-475	101	
157063	12084	16	39	62	55	133	-233	-112	-167	460	246	335	74	
169141	12078	43	39	148	35	273	-292	285	43	226	-3	164	148	
181225	12084	39	62	-11	74	211	-217	78	-50	47	211	355	-405	
193305	12080	39	90	-108	-120	-132	195	218	23	86	-245	74	191	
205386	12081	16	59	23	-54	20	140	129	230	-46	351	20	-61	
217468	12082	27	74	-61	285	101	51	242	425	-284	-116	172	581	
229549	12081	27	20	117	4	-241	-198	129	332	-124	39	-38	78	
241631	12082	51	51	59	109	-38	-42	324	-214	-151	109	156	211	
253711	12080	51	27	78	-97	23	168	101	-104	164	218	-97	-15	
265792	12081	12	51	82	-22	-116	-331	156	-186	257	55	0	269	
277875	12083	74	12	27	55	-229	-85	-120	-366	-264	-272	-120	-475	
289957	12082	125	20	125	51	35	113	-100	234	74	-475	101	-11	
302039	12082	39	62	55	133	-233	-112	-167	460	246	335	74	-288	
314120	12081	39	148	35	273	-292	285	43	226	-3	164	148	-299	
326202	12082	62	-11	74	211	-217	78	-50	47	211	355	-405	-69	
338283	12081	90	-108	-120	-132	195	218	23	86	-245	74	191	-401	
350359	12076	59	23	-54	20	140	129	230	-46	351	20	-61	-143	
362440	12081	74	-61	285	101	51	242	425	-284	-116	172	581	-436	
374520	12080	20	117	4	-241	-198	129	332	-124	39	-38	78	285	
386604	12084	51	59	109	-38	-42	324	-214	-151	109	156	211	199	
398686	12082	27	78	-97	23	168	101	-104	164	218	-97	-15	-155	
410766	12080	51	82	-22	-116	-331	156	-186	257	55	0	269	101	
422849	12083	12	27	55	-229	-85	-120	-366	-264	-272	-120	-475	20	
434930	12081	20	125	51	35	113	-100	234	74	-475	101	-11	-132	
447014	12084	62	55	133	-233	-112	-167	460	246	335	74	-288	-42	
459095	12081	148	35	273	-292	285	43	226	-3	164	148	-299	-22	
471179	12084	-11	74	211	-217	78	-50	47	211	355	-405	-69	121	
483258	12079	-108	-120	-132	195	218	23	86	-245	74	191	-401	-89	
495338	12080	23	-54	20	140	129	230	-46	351	20	-61	-143	-284	
